CODIGO_ESTUDIANTE,PERIODO,GRADO,DESERTOR,ACTIVIDAD_IMEC,ACTIVO,FECHA_NACIMIENTO,COHORTE,CREDITOS_PGA,CREDITOS_APROBADOS,CREDITOS_SEMESTRE_APROBADOS,CREDITOS_SEMESTRE_TOMADOS,CREDITOS_TOMADOS,CREDITOS_TRANSFERIDOS,CREDITOS_SEMESTRE_PGA,GENERO,PRIORIDAD_PROGRAMA,PROMEDIO_ACUMULADO,PROMEDIO_SEMESTRE,PUNTAJE_EXAMEN,NOMBRE_EXAMEN,SEMESTRE_SEGUN_CREDITOS,SITUACION_ACADEMICA,SOBREPASO_ACADEMICO,CIUDAD_RESIDENCIA
941afa54-e67f-489f-943c-d58e4332b0df,201620,False,False,True,True,1997,201510.0,65.0,64.0,15.0,15.0,67.0,0.0,15.0,M,1,3.69,3.6,405.0,PUNTAJE GLOBAL (ICFES 2015),4.11,NORMAL,NORMAL,BOGOTA D.C.
941afa54-e67f-489f-943c-d58e4332b0df,201710,False,False,True,True,1997,201510.0,83.0,82.0,18.0,18.0,85.0,0.0,18.0,M,1,3.64,3.45,405.0,PUNTAJE GLOBAL (ICFES 2015),5.11,NORMAL,NORMAL,BOGOTA D.C.
941afa54-e67f-489f-943c-d58e4332b0df,201720,False,False,True,True,1997,201510.0,101.0,97.0,15.0,18.0,103.0,0.0,18.0,M,1,3.67,3.82,405.0,PUNTAJE GLOBAL (ICFES 2015),5.94,NORMAL,NORMAL,BOGOTA D.C.
941afa54-e67f-489f-943c-d58e4332b0df,201810,False,False,True,True,1997,201510.0,,,,,,,,M,1,,,405.0,PUNTAJE GLOBAL (ICFES 2015),5.94,,NORMAL,BOGOTA D.C.
cb02dbef-6142-42fd-a29e-274de820f85b,201510,False,False,True,True,1998,201510.0,18.0,18.0,18.0,18.0,18.0,0.0,18.0,M,1,4.05,4.05,395.0,PUNTAJE GLOBAL (ICFES 2015),1.38,NORMAL,PRIMIPARO,BOGOTA D.C.
cb02dbef-6142-42fd-a29e-274de820f85b,201520,False,False,True,True,1998,201510.0,37.0,37.0,19.0,19.0,37.0,0.0,19.0,M,1,4.0,3.96,395.0,PUNTAJE GLOBAL (ICFES 2015),2.56,NORMAL,NORMAL,BOGOTA D.C.
cb02dbef-6142-42fd-a29e-274de820f85b,201610,False,False,True,True,1998,201510.0,53.0,53.0,16.0,16.0,53.0,0.0,16.0,M,1,4.0,4.0,395.0,PUNTAJE GLOBAL (ICFES 2015),3.5,NORMAL,NORMAL,BOGOTA D.C.
cb02dbef-6142-42fd-a29e-274de820f85b,201620,False,False,True,True,1998,201510.0,68.0,68.0,15.0,15.0,68.0,0.0,15.0,M,1,3.93,3.67,395.0,PUNTAJE GLOBAL (ICFES 2015),4.33,NORMAL,NORMAL,BOGOTA D.C.
cb02dbef-6142-42fd-a29e-274de820f85b,201710,False,False,True,True,1998,201510.0,83.0,83.0,15.0,15.0,83.0,0.0,15.0,M,1,3.95,4.03,395.0,PUNTAJE GLOBAL (ICFES 2015),5.17,NORMAL,NORMAL,BOGOTA D.C.
cb02dbef-6142-42fd-a29e-274de820f85b,201720,False,False,True,True,1998,201510.0,101.0,101.0,18.0,18.0,101.0,0.0,18.0,M,1,3.98,4.15,395.0,PUNTAJE GLOBAL (ICFES 2015),6.17,NORMAL,NORMAL,BOGOTA D.C.
cb02dbef-6142-42fd-a29e-274de820f85b,201810,False,False,True,True,1998,201510.0,,,,,,,,M,1,,,395.0,PUNTAJE GLOBAL (ICFES 2015),6.17,,NORMAL,BOGOTA D.C.
308b23e8-c9b9-43d0-9ba3-eec82043aa25,201610,False,False,True,True,1998,201610.0,12.0,7.0,7.0,17.0,17.0,0.0,12.0,F,1,3.05,3.05,349.0,PUNTAJE GLOBAL (ICFES 2015),0.58,NORMAL,PRIMIPARO,MARIQUITA
308b23e8-c9b9-43d0-9ba3-eec82043aa25,201620,False,False,True,True,1998,201610.0,21.0,13.0,6.0,12.0,29.0,0.0,9.0,F,1,2.97,2.87,349.0,PUNTAJE GLOBAL (ICFES 2015),1.06,PRUEBA ACADEMICA,NORMAL,MARIQUITA
308b23e8-c9b9-43d0-9ba3-eec82043aa25,201710,False,False,False,True,1998,201610.0,37.0,20.0,7.0,16.0,45.0,0.0,16.0,F,1,2.95,2.93,349.0,PUNTAJE GLOBAL (ICFES 2015),1.5,SUSPENSION,NORMAL,MARIQUITA
308b23e8-c9b9-43d0-9ba3-eec82043aa25,201720,False,False,False,False,1998,201610.0,37.0,20.0,,,45.0,0.0,,F,1,2.95,,349.0,PUNTAJE GLOBAL (ICFES 2015),1.5,,,MARIQUITA
308b23e8-c9b9-43d0-9ba3-eec82043aa25,201810,False,True,False,False,1998,201610.0,37.0,20.0,,,45.0,0.0,,F,1,2.95,,349.0,PUNTAJE GLOBAL (ICFES 2015),1.5,,,MARIQUITA
98c4a190-0720-46e7-a4ff-9b858fed9de1,201520,False,False,True,True,1998,201520.0,15.0,16.0,16.0,16.0,16.0,0.0,15.0,M,1,3.6,3.6,357.0,PUNTAJE GLOBAL (ICFES 2015),1.25,NORMAL,PRIMIPARO,BARRANCABERMEJA
98c4a190-0720-46e7-a4ff-9b858fed9de1,201610,False,False,True,True,1998,201520.0,28.0,26.0,10.0,13.0,29.0,0.0,13.0,M,1,3.38,3.12,357.0,PUNTAJE GLOBAL (ICFES 2015),1.88,NORMAL,NORMAL,BARRANCABERMEJA
98c4a190-0720-46e7-a4ff-9b858fed9de1,201620,False,False,True,True,1998,201520.0,43.0,38.0,12.0,15.0,44.0,0.0,15.0,M,1,3.31,3.2,357.0,PUNTAJE GLOBAL (ICFES 2015),2.63,NORMAL,NORMAL,BARRANCABERMEJA
98c4a190-0720-46e7-a4ff-9b858fed9de1,201710,False,False,True,True,1998,201520.0,62.0,51.0,13.0,19.0,63.0,0.0,19.0,M,1,3.31,3.3,357.0,PUNTAJE GLOBAL (ICFES 2015),3.39,NORMAL,NORMAL,BARRANCABERMEJA
98c4a190-0720-46e7-a4ff-9b858fed9de1,201719,False,False,True,True,1998,201520.0,65.0,54.0,3.0,3.0,66.0,0.0,3.0,M,1,3.33,3.65,357.0,PUNTAJE GLOBAL (ICFES 2015),3.56,NORMAL,NORMAL,BARRANCABERMEJA
98c4a190-0720-46e7-a4ff-9b858fed9de1,201720,False,False,True,True,1998,201520.0,80.0,70.0,16.0,19.0,85.0,0.0,15.0,M,1,3.31,3.24,357.0,PUNTAJE GLOBAL (ICFES 2015),4.44,NORMAL,NORMAL,BARRANCABERMEJA
98c4a190-0720-46e7-a4ff-9b858fed9de1,201810,False,False,True,True,1998,201520.0,,,,,,,,M,1,,,357.0,PUNTAJE GLOBAL (ICFES 2015),4.44,,NORMAL,BARRANCABERMEJA
1eef1e10-2ac7-4804-89fc-2c09c3e8ec71,201520,False,False,True,True,1997,201520.0,15.0,4.0,4.0,20.0,20.0,0.0,15.0,M,1,2.62,2.62,381.0,PUNTAJE GLOBAL (ICFES 2015),0.33,SUSPENSION,PRIMIPARO,BOGOTA D.C.
1eef1e10-2ac7-4804-89fc-2c09c3e8ec71,201610,False,False,False,False,1997,201520.0,15.0,4.0,,,20.0,0.0,,M,1,2.62,,381.0,PUNTAJE GLOBAL (ICFES 2015),0.33,,,BOGOTA D.C.
1eef1e10-2ac7-4804-89fc-2c09c3e8ec71,201619,False,False,True,True,1997,201520.0,18.0,7.0,3.0,3.0,23.0,0.0,3.0,M,1,2.74,3.36,381.0,PUNTAJE GLOBAL (ICFES 2015),0.58,SUSPENSION,PRUEBA REINGRESO,BOGOTA D.C.
1eef1e10-2ac7-4804-89fc-2c09c3e8ec71,201620,False,False,True,True,1997,201520.0,33.0,22.0,15.0,18.0,41.0,0.0,15.0,M,1,2.95,3.2,381.0,PUNTAJE GLOBAL (ICFES 2015),1.63,SUSPENSION,PRUEBA REINGRESO,BOGOTA D.C.
1eef1e10-2ac7-4804-89fc-2c09c3e8ec71,201710,False,False,False,False,1997,201520.0,33.0,22.0,,,41.0,0.0,,M,1,2.95,,381.0,PUNTAJE GLOBAL (ICFES 2015),1.63,,,BOGOTA D.C.
1eef1e10-2ac7-4804-89fc-2c09c3e8ec71,201720,False,False,False,False,1997,201520.0,33.0,22.0,,,41.0,0.0,,M,1,2.95,,381.0,PUNTAJE GLOBAL (ICFES 2015),1.63,,,BOGOTA D.C.
1eef1e10-2ac7-4804-89fc-2c09c3e8ec71,201810,False,True,False,False,1997,201520.0,33.0,22.0,,,41.0,0.0,,M,1,2.95,,381.0,PUNTAJE GLOBAL (ICFES 2015),1.63,,,BOGOTA D.C.
4dcf1296-bea0-4bd6-9dfa-74738dd3d2d5,201510,False,False,True,True,1997,201510.0,15.0,18.0,18.0,18.0,18.0,0.0,15.0,M,1,3.61,3.61,368.0,PUNTAJE GLOBAL (ICFES 2015),1.38,NORMAL,PRIMIPARO,BOGOTA D.C.
4dcf1296-bea0-4bd6-9dfa-74738dd3d2d5,201520,False,False,True,True,1997,201510.0,31.0,32.0,14.0,17.0,35.0,0.0,16.0,M,1,3.4,3.19,368.0,PUNTAJE GLOBAL (ICFES 2015),2.25,NORMAL,NORMAL,BOGOTA D.C.
4dcf1296-bea0-4bd6-9dfa-74738dd3d2d5,201610,False,False,True,True,1997,201510.0,46.0,47.0,15.0,15.0,50.0,0.0,15.0,M,1,3.48,3.66,368.0,PUNTAJE GLOBAL (ICFES 2015),3.17,NORMAL,NORMAL,BOGOTA D.C.
4dcf1296-bea0-4bd6-9dfa-74738dd3d2d5,201619,False,False,True,True,1997,201510.0,49.0,50.0,3.0,3.0,53.0,0.0,3.0,M,1,3.47,3.31,368.0,PUNTAJE GLOBAL (ICFES 2015),3.33,NORMAL,NORMAL,BOGOTA D.C.
4dcf1296-bea0-4bd6-9dfa-74738dd3d2d5,201620,False,False,True,True,1997,201510.0,68.0,63.0,13.0,19.0,72.0,0.0,19.0,M,1,3.36,3.09,368.0,PUNTAJE GLOBAL (ICFES 2015),4.06,NORMAL,NORMAL,BOGOTA D.C.
4dcf1296-bea0-4bd6-9dfa-74738dd3d2d5,201710,False,False,True,True,1997,201510.0,83.0,66.0,3.0,15.0,87.0,0.0,15.0,M,1,3.25,2.73,368.0,PUNTAJE GLOBAL (ICFES 2015),4.22,NORMAL,NORMAL,BOGOTA D.C.
4dcf1296-bea0-4bd6-9dfa-74738dd3d2d5,201720,False,False,True,True,1997,201510.0,101.0,72.0,6.0,19.0,106.0,0.0,18.0,M,1,3.15,2.68,368.0,PUNTAJE GLOBAL (ICFES 2015),4.56,PRUEBA ACADEMICA,NORMAL,BOGOTA D.C.
4dcf1296-bea0-4bd6-9dfa-74738dd3d2d5,201810,False,False,True,True,1997,201510.0,,,,,,,,M,1,,,368.0,PUNTAJE GLOBAL (ICFES 2015),4.56,,NORMAL,BOGOTA D.C.
54bf5eda-eff5-4bef-8a70-55f78187ad7d,201610,False,False,True,True,1997,,50.0,49.0,16.0,19.0,55.0,0.0,19.0,M,2,3.65,3.45,,,3.28,NORMAL,NORMAL,MONTELIBANO
54bf5eda-eff5-4bef-8a70-55f78187ad7d,201620,False,False,True,True,1997,,70.0,69.0,20.0,20.0,75.0,0.0,20.0,M,2,3.65,3.66,,,4.39,NORMAL,NORMAL,MONTELIBANO
54bf5eda-eff5-4bef-8a70-55f78187ad7d,201710,False,False,True,True,1997,,89.0,81.0,12.0,19.0,94.0,0.0,19.0,M,2,3.62,3.5,,,5.06,NORMAL,NORMAL,MONTELIBANO
54bf5eda-eff5-4bef-8a70-55f78187ad7d,201719,False,False,True,True,1997,,95.0,84.0,3.0,6.0,100.0,0.0,6.0,M,2,3.55,2.57,,,5.22,NORMAL,NORMAL,MONTELIBANO
54bf5eda-eff5-4bef-8a70-55f78187ad7d,201720,False,False,False,True,1997,,114.0,93.0,9.0,21.0,121.0,0.0,19.0,M,2,3.45,2.91,,,5.72,NORMAL,NORMAL,MONTELIBANO
54bf5eda-eff5-4bef-8a70-55f78187ad7d,201810,False,False,False,True,1997,,,,,,,,,M,2,,,,,5.72,,NORMAL,MONTELIBANO
59210508-4f85-4888-9a59-9723a517352e,201520,False,False,True,True,1998,201520.0,18.0,18.0,18.0,18.0,18.0,0.0,18.0,M,1,3.92,3.92,372.0,PUNTAJE GLOBAL (ICFES 2015),1.38,NORMAL,PRIMIPARO,SINCELEJO
59210508-4f85-4888-9a59-9723a517352e,201610,False,False,True,True,1998,201520.0,37.0,34.0,16.0,19.0,37.0,0.0,19.0,M,1,3.78,3.65,372.0,PUNTAJE GLOBAL (ICFES 2015),2.38,NORMAL,NORMAL,SINCELEJO
59210508-4f85-4888-9a59-9723a517352e,201620,False,False,True,True,1998,201520.0,56.0,53.0,19.0,19.0,56.0,0.0,19.0,M,1,3.85,4.0,372.0,PUNTAJE GLOBAL (ICFES 2015),3.5,NORMAL,NORMAL,SINCELEJO
59210508-4f85-4888-9a59-9723a517352e,201710,False,False,True,True,1998,201520.0,74.0,71.0,18.0,18.0,74.0,0.0,18.0,M,1,3.83,3.75,372.0,PUNTAJE GLOBAL (ICFES 2015),4.5,NORMAL,NORMAL,SINCELEJO
59210508-4f85-4888-9a59-9723a517352e,201720,False,False,True,True,1998,201520.0,89.0,84.0,13.0,16.0,90.0,0.0,15.0,M,1,3.78,3.53,372.0,PUNTAJE GLOBAL (ICFES 2015),5.22,NORMAL,NORMAL,SINCELEJO
59210508-4f85-4888-9a59-9723a517352e,201810,False,False,True,True,1998,201520.0,,,,,,,,M,1,,,372.0,PUNTAJE GLOBAL (ICFES 2015),5.22,,NORMAL,SINCELEJO
9d0fae1a-a2dc-4ee4-b91b-0761515391b3,201510,False,False,True,True,1998,201510.0,12.0,12.0,12.0,12.0,12.0,0.0,12.0,M,1,3.83,3.83,421.0,PUNTAJE GLOBAL (ICFES 2015),1.0,NORMAL,PRIMIPARO,BARRANCABERMEJA
9d0fae1a-a2dc-4ee4-b91b-0761515391b3,201520,False,False,True,True,1998,201510.0,31.0,31.0,19.0,19.0,31.0,0.0,19.0,M,1,4.19,4.42,421.0,PUNTAJE GLOBAL (ICFES 2015),2.19,NORMAL,NORMAL,BARRANCABERMEJA
9d0fae1a-a2dc-4ee4-b91b-0761515391b3,201610,False,False,True,True,1998,201510.0,53.0,53.0,22.0,22.0,53.0,0.0,22.0,M,1,4.19,4.2,421.0,PUNTAJE GLOBAL (ICFES 2015),3.5,NORMAL,NORMAL,BARRANCABERMEJA
9d0fae1a-a2dc-4ee4-b91b-0761515391b3,201620,False,False,True,True,1998,201510.0,75.0,75.0,22.0,22.0,75.0,0.0,22.0,M,1,4.25,4.38,421.0,PUNTAJE GLOBAL (ICFES 2015),4.72,NORMAL,NORMAL,BARRANCABERMEJA
9d0fae1a-a2dc-4ee4-b91b-0761515391b3,201710,False,False,True,True,1998,201510.0,98.0,98.0,23.0,23.0,98.0,0.0,23.0,M,1,4.18,3.97,421.0,PUNTAJE GLOBAL (ICFES 2015),6.0,NORMAL,NORMAL,BARRANCABERMEJA
9d0fae1a-a2dc-4ee4-b91b-0761515391b3,201720,False,False,True,True,1998,201510.0,122.0,124.0,26.0,26.0,124.0,0.0,24.0,M,1,4.1,3.77,421.0,PUNTAJE GLOBAL (ICFES 2015),7.44,NORMAL,NORMAL,BARRANCABERMEJA
9d0fae1a-a2dc-4ee4-b91b-0761515391b3,201810,False,False,True,True,1998,201510.0,,,,,,,,M,1,,,421.0,PUNTAJE GLOBAL (ICFES 2015),7.44,,NORMAL,BARRANCABERMEJA
85e3fa51-d1f5-4c6e-b4e3-4b753942d34c,201510,False,False,True,True,1997,201510.0,15.0,17.0,17.0,17.0,17.0,0.0,15.0,M,1,3.79,3.79,347.0,PUNTAJE GLOBAL (ICFES 2015),1.31,NORMAL,PRIMIPARO,BOGOTA D.C.
85e3fa51-d1f5-4c6e-b4e3-4b753942d34c,201520,False,False,True,True,1997,201510.0,31.0,27.0,10.0,16.0,33.0,0.0,16.0,M,1,3.57,3.37,347.0,PUNTAJE GLOBAL (ICFES 2015),1.94,NORMAL,NORMAL,BOGOTA D.C.
85e3fa51-d1f5-4c6e-b4e3-4b753942d34c,201610,False,False,True,True,1997,201510.0,49.0,46.0,19.0,19.0,52.0,0.0,18.0,M,1,3.65,3.79,347.0,PUNTAJE GLOBAL (ICFES 2015),3.11,NORMAL,NORMAL,BOGOTA D.C.
85e3fa51-d1f5-4c6e-b4e3-4b753942d34c,201619,False,False,True,True,1997,201510.0,52.0,49.0,3.0,3.0,55.0,0.0,3.0,M,1,3.62,3.1,347.0,PUNTAJE GLOBAL (ICFES 2015),3.28,NORMAL,NORMAL,BOGOTA D.C.
85e3fa51-d1f5-4c6e-b4e3-4b753942d34c,201620,False,False,True,True,1997,201510.0,68.0,65.0,16.0,16.0,71.0,0.0,16.0,M,1,3.62,3.61,347.0,PUNTAJE GLOBAL (ICFES 2015),4.17,NORMAL,NORMAL,BOGOTA D.C.
85e3fa51-d1f5-4c6e-b4e3-4b753942d34c,201710,False,False,True,True,1997,201510.0,86.0,84.0,19.0,19.0,90.0,0.0,18.0,M,1,3.67,3.89,347.0,PUNTAJE GLOBAL (ICFES 2015),5.22,NORMAL,NORMAL,BOGOTA D.C.
85e3fa51-d1f5-4c6e-b4e3-4b753942d34c,201719,False,False,True,True,1997,201510.0,89.0,87.0,3.0,3.0,93.0,0.0,3.0,M,1,3.67,3.5,347.0,PUNTAJE GLOBAL (ICFES 2015),5.39,NORMAL,NORMAL,BOGOTA D.C.
85e3fa51-d1f5-4c6e-b4e3-4b753942d34c,201720,False,False,True,True,1997,201510.0,107.0,105.0,18.0,18.0,111.0,0.0,18.0,M,1,3.72,3.98,347.0,PUNTAJE GLOBAL (ICFES 2015),6.39,NORMAL,NORMAL,BOGOTA D.C.
85e3fa51-d1f5-4c6e-b4e3-4b753942d34c,201810,False,False,True,True,1997,201510.0,,,,,,,,M,1,,,347.0,PUNTAJE GLOBAL (ICFES 2015),6.39,,NORMAL,BOGOTA D.C.
b4d2b3c6-7f92-4904-890f-efaaee367363,201510,False,False,True,True,1998,201510.0,18.0,9.0,9.0,18.0,18.0,0.0,18.0,M,1,2.94,2.94,400.0,PUNTAJE GLOBAL (ICFES 2015),0.75,SUSPENSION,PRIMIPARO,BOGOTA D.C.
b4d2b3c6-7f92-4904-890f-efaaee367363,201520,False,False,False,False,1998,201510.0,18.0,9.0,,,18.0,0.0,,M,1,2.94,,400.0,PUNTAJE GLOBAL (ICFES 2015),0.75,,,BOGOTA D.C.
b4d2b3c6-7f92-4904-890f-efaaee367363,201610,False,False,True,True,1998,201510.0,36.0,24.0,15.0,18.0,36.0,0.0,18.0,M,1,3.16,3.38,400.0,PUNTAJE GLOBAL (ICFES 2015),1.75,SUSPENSION,PRUEBA REINGRESO,BOGOTA D.C.
b4d2b3c6-7f92-4904-890f-efaaee367363,201619,False,False,True,True,1998,201510.0,39.0,24.0,0.0,3.0,39.0,0.0,3.0,M,1,3.07,2.04,400.0,PUNTAJE GLOBAL (ICFES 2015),1.75,SUSPENSION,NORMAL,BOGOTA D.C.
b4d2b3c6-7f92-4904-890f-efaaee367363,201620,False,False,False,False,1998,201510.0,39.0,24.0,,,39.0,0.0,,M,1,3.07,,400.0,PUNTAJE GLOBAL (ICFES 2015),1.75,,,BOGOTA D.C.
b4d2b3c6-7f92-4904-890f-efaaee367363,201710,False,False,False,False,1998,201510.0,39.0,24.0,,,39.0,0.0,,M,1,3.07,,400.0,PUNTAJE GLOBAL (ICFES 2015),1.75,,,BOGOTA D.C.
b4d2b3c6-7f92-4904-890f-efaaee367363,201720,False,True,False,False,1998,201510.0,39.0,24.0,,,39.0,0.0,,M,1,3.07,,400.0,PUNTAJE GLOBAL (ICFES 2015),1.75,,,BOGOTA D.C.
52b2f0c9-9d9a-4813-b7d4-455c37121244,201510,False,False,True,True,1998,201510.0,15.0,15.0,15.0,15.0,15.0,0.0,15.0,F,1,3.68,3.68,419.0,PUNTAJE GLOBAL (ICFES 2015),1.19,NORMAL,PRIMIPARO,BOGOTA D.C.
52b2f0c9-9d9a-4813-b7d4-455c37121244,201520,False,False,True,True,1998,201510.0,31.0,31.0,16.0,16.0,31.0,0.0,16.0,F,1,3.81,3.94,419.0,PUNTAJE GLOBAL (ICFES 2015),2.19,NORMAL,NORMAL,BOGOTA D.C.
52b2f0c9-9d9a-4813-b7d4-455c37121244,201610,False,False,True,True,1998,201510.0,49.0,49.0,18.0,18.0,49.0,0.0,18.0,F,1,3.87,3.97,419.0,PUNTAJE GLOBAL (ICFES 2015),3.28,NORMAL,NORMAL,BOGOTA D.C.
52b2f0c9-9d9a-4813-b7d4-455c37121244,201619,False,False,True,True,1998,201510.0,52.0,52.0,3.0,3.0,52.0,0.0,3.0,F,1,3.82,3.08,419.0,PUNTAJE GLOBAL (ICFES 2015),3.44,NORMAL,NORMAL,BOGOTA D.C.
52b2f0c9-9d9a-4813-b7d4-455c37121244,201620,False,False,True,True,1998,201510.0,68.0,66.0,14.0,17.0,69.0,0.0,16.0,F,1,3.72,3.39,419.0,PUNTAJE GLOBAL (ICFES 2015),4.22,NORMAL,NORMAL,BOGOTA D.C.
52b2f0c9-9d9a-4813-b7d4-455c37121244,201710,False,False,True,True,1998,201510.0,86.0,85.0,19.0,19.0,88.0,0.0,18.0,F,1,3.64,3.31,419.0,PUNTAJE GLOBAL (ICFES 2015),5.28,NORMAL,NORMAL,BOGOTA D.C.
52b2f0c9-9d9a-4813-b7d4-455c37121244,201720,False,False,True,True,1998,201510.0,104.0,104.0,19.0,19.0,107.0,0.0,18.0,F,1,3.71,4.09,419.0,PUNTAJE GLOBAL (ICFES 2015),6.33,NORMAL,NORMAL,BOGOTA D.C.
52b2f0c9-9d9a-4813-b7d4-455c37121244,201810,False,False,True,True,1998,201510.0,,,,,,,,F,1,,,419.0,PUNTAJE GLOBAL (ICFES 2015),6.33,,NORMAL,BOGOTA D.C.
f2e0ef8b-98af-48a2-a353-6b3e10791f52,201510,False,False,True,True,1997,201510.0,18.0,19.0,19.0,19.0,19.0,0.0,18.0,M,1,3.81,3.81,378.0,PUNTAJE GLOBAL (ICFES 2015),1.44,NORMAL,PRIMIPARO,BOGOTA D.C.
f2e0ef8b-98af-48a2-a353-6b3e10791f52,201520,False,False,True,True,1997,201510.0,34.0,36.0,17.0,17.0,36.0,0.0,16.0,M,1,3.92,4.05,378.0,PUNTAJE GLOBAL (ICFES 2015),2.5,NORMAL,NORMAL,BOGOTA D.C.
f2e0ef8b-98af-48a2-a353-6b3e10791f52,201610,False,False,True,True,1997,201510.0,53.0,56.0,20.0,20.0,56.0,0.0,19.0,M,1,3.83,3.67,378.0,PUNTAJE GLOBAL (ICFES 2015),3.67,NORMAL,NORMAL,BOGOTA D.C.
f2e0ef8b-98af-48a2-a353-6b3e10791f52,201620,False,False,True,True,1997,201510.0,71.0,75.0,19.0,19.0,75.0,0.0,18.0,M,1,3.81,3.76,378.0,PUNTAJE GLOBAL (ICFES 2015),4.72,NORMAL,NORMAL,BOGOTA D.C.
f2e0ef8b-98af-48a2-a353-6b3e10791f52,201710,False,False,True,True,1997,201510.0,89.0,95.0,20.0,20.0,95.0,0.0,18.0,M,1,3.87,4.07,378.0,PUNTAJE GLOBAL (ICFES 2015),5.83,NORMAL,NORMAL,BOGOTA D.C.
f2e0ef8b-98af-48a2-a353-6b3e10791f52,201720,False,False,True,True,1997,201510.0,107.0,119.0,24.0,24.0,119.0,0.0,18.0,M,1,3.88,3.95,378.0,PUNTAJE GLOBAL (ICFES 2015),7.17,NORMAL,NORMAL,BOGOTA D.C.
f2e0ef8b-98af-48a2-a353-6b3e10791f52,201810,False,False,True,True,1997,201510.0,,,,,,,,M,1,,,378.0,PUNTAJE GLOBAL (ICFES 2015),7.17,,NORMAL,BOGOTA D.C.
eab7523a-5c16-4409-a6ab-7e2407ffc8fd,201510,False,False,True,True,1997,201510.0,18.0,15.0,15.0,18.0,18.0,0.0,18.0,M,1,3.61,3.61,420.0,PUNTAJE GLOBAL (ICFES 2015),1.19,NORMAL,PRIMIPARO,CHIA
eab7523a-5c16-4409-a6ab-7e2407ffc8fd,201520,False,False,True,True,1997,201510.0,34.0,31.0,16.0,16.0,34.0,0.0,16.0,M,1,3.68,3.75,420.0,PUNTAJE GLOBAL (ICFES 2015),2.19,NORMAL,NORMAL,CHIA
eab7523a-5c16-4409-a6ab-7e2407ffc8fd,201610,False,False,True,True,1997,201510.0,50.0,47.0,16.0,16.0,50.0,0.0,16.0,M,1,3.64,3.56,420.0,PUNTAJE GLOBAL (ICFES 2015),3.17,NORMAL,NORMAL,CHIA
eab7523a-5c16-4409-a6ab-7e2407ffc8fd,201619,False,False,True,True,1997,201510.0,53.0,50.0,3.0,3.0,53.0,0.0,3.0,M,1,3.62,3.35,420.0,PUNTAJE GLOBAL (ICFES 2015),3.33,NORMAL,NORMAL,CHIA
eab7523a-5c16-4409-a6ab-7e2407ffc8fd,201620,False,False,True,True,1997,201510.0,71.0,68.0,18.0,18.0,71.0,0.0,18.0,M,1,3.66,3.77,420.0,PUNTAJE GLOBAL (ICFES 2015),4.33,NORMAL,NORMAL,CHIA
eab7523a-5c16-4409-a6ab-7e2407ffc8fd,201710,False,False,True,True,1997,201510.0,86.0,83.0,15.0,15.0,86.0,0.0,15.0,M,1,3.76,4.23,420.0,PUNTAJE GLOBAL (ICFES 2015),5.17,NORMAL,NORMAL,CHIA
eab7523a-5c16-4409-a6ab-7e2407ffc8fd,201720,False,False,True,True,1997,201510.0,104.0,101.0,18.0,18.0,104.0,0.0,18.0,M,1,3.75,3.72,420.0,PUNTAJE GLOBAL (ICFES 2015),6.17,NORMAL,NORMAL,CHIA
eab7523a-5c16-4409-a6ab-7e2407ffc8fd,201810,False,False,True,True,1997,201510.0,,,,,,,,M,1,,,420.0,PUNTAJE GLOBAL (ICFES 2015),6.17,,NORMAL,CHIA
5f78346f-0107-4163-9497-be8b1712e225,201510,False,False,True,True,1997,201510.0,9.0,6.0,6.0,12.0,12.0,0.0,9.0,M,1,2.21,2.21,392.0,PUNTAJE GLOBAL (ICFES 2015),0.5,SUSPENSION,PRIMIPARO,RIVERA
5f78346f-0107-4163-9497-be8b1712e225,201520,False,False,False,False,1997,201510.0,9.0,6.0,,,12.0,0.0,,M,1,2.21,,392.0,PUNTAJE GLOBAL (ICFES 2015),0.5,,,RIVERA
5f78346f-0107-4163-9497-be8b1712e225,201610,False,False,True,True,1997,201510.0,18.0,15.0,9.0,9.0,21.0,0.0,9.0,M,1,3.27,4.34,392.0,PUNTAJE GLOBAL (ICFES 2015),1.19,NORMAL,PRUEBA REINGRESO,RIVERA
5f78346f-0107-4163-9497-be8b1712e225,201619,False,False,True,True,1997,201510.0,21.0,18.0,3.0,3.0,24.0,0.0,3.0,M,1,3.37,3.96,392.0,PUNTAJE GLOBAL (ICFES 2015),1.38,NORMAL,NORMAL,RIVERA
5f78346f-0107-4163-9497-be8b1712e225,201620,False,False,True,True,1997,201510.0,37.0,34.0,16.0,16.0,40.0,0.0,16.0,M,1,3.54,3.75,392.0,PUNTAJE GLOBAL (ICFES 2015),2.38,NORMAL,NORMAL,RIVERA
5f78346f-0107-4163-9497-be8b1712e225,201710,False,False,True,True,1997,201510.0,46.0,43.0,9.0,9.0,49.0,0.0,9.0,M,1,3.46,3.13,392.0,PUNTAJE GLOBAL (ICFES 2015),2.94,NORMAL,NORMAL,RIVERA
5f78346f-0107-4163-9497-be8b1712e225,201719,False,False,True,True,1997,201510.0,49.0,43.0,0.0,3.0,52.0,0.0,3.0,M,1,3.35,1.7,392.0,PUNTAJE GLOBAL (ICFES 2015),2.94,NORMAL,NORMAL,RIVERA
